               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,            0.022128,           0.0071139,           0.0066223,             0.98709,             0.97499,             0.99314,             0.80815,             0.01632,           0.0051803,           0.0017622,               0.006,               0.006,               0.006
                 152,            0.022124,           0.0070997,           0.0066602,              0.9844,             0.97783,             0.99311,             0.80872,            0.016305,           0.0051772,           0.0017554,           0.0059581,           0.0059581,           0.0059581
                 153,            0.022109,           0.0070934,           0.0066704,             0.98411,             0.97798,              0.9928,             0.80833,            0.016297,           0.0051775,           0.0017497,           0.0059162,           0.0059162,           0.0059162
                 154,            0.022103,           0.0071136,           0.0066572,             0.98366,             0.97841,             0.99271,             0.80796,            0.016285,           0.0051779,           0.0017445,           0.0058744,           0.0058744,           0.0058744
                 155,            0.022109,           0.0071053,           0.0066253,              0.9852,             0.97803,             0.99254,             0.80882,            0.016259,           0.0051722,           0.0017324,           0.0058325,           0.0058325,           0.0058325
                 156,            0.022021,            0.007067,           0.0066338,             0.98505,             0.97762,             0.99262,              0.8094,            0.016256,            0.005171,           0.0017344,           0.0057907,           0.0057907,           0.0057907
                 157,            0.022046,           0.0070601,           0.0066256,             0.98764,             0.97518,             0.99267,             0.80945,            0.016246,           0.0051674,           0.0017329,           0.0057488,           0.0057488,           0.0057488
                 158,            0.021981,           0.0070658,           0.0065537,              0.9875,             0.97517,             0.99259,             0.80809,            0.016238,             0.00516,           0.0017363,            0.005707,            0.005707,            0.005707
                 159,            0.022055,           0.0070858,            0.006651,              0.9859,             0.97743,             0.99276,              0.8091,             0.01623,           0.0051545,           0.0017284,           0.0056653,           0.0056653,           0.0056653
                 160,            0.022001,           0.0070557,           0.0065576,             0.98802,             0.97611,             0.99283,             0.80857,            0.016209,           0.0051523,           0.0017163,           0.0056236,           0.0056236,           0.0056236
                 161,            0.021905,            0.007022,           0.0065323,              0.9886,             0.97653,              0.9931,             0.80873,            0.016209,           0.0051489,            0.001691,           0.0055819,           0.0055819,           0.0055819
                 162,            0.021953,           0.0070645,           0.0066342,             0.98785,              0.9772,             0.99306,               0.809,             0.01621,           0.0051462,           0.0016915,           0.0055403,           0.0055403,           0.0055403
                 163,            0.021833,           0.0070166,           0.0064753,             0.99058,             0.97472,             0.99292,             0.80932,            0.016205,           0.0051435,           0.0016905,           0.0054987,           0.0054987,           0.0054987
                 164,            0.021891,           0.0070258,           0.0065281,             0.98981,             0.97551,             0.99287,             0.80972,            0.016187,           0.0051413,           0.0016863,           0.0054571,           0.0054571,           0.0054571
                 165,            0.021841,           0.0070389,           0.0064881,             0.98731,             0.97692,             0.99284,             0.81006,            0.016168,            0.005136,            0.001694,           0.0054157,           0.0054157,           0.0054157
                 166,            0.021899,           0.0070324,           0.0065297,             0.98694,             0.97771,             0.99279,             0.80984,            0.016153,           0.0051318,           0.0016824,           0.0053743,           0.0053743,           0.0053743
                 167,            0.021854,           0.0070178,           0.0064302,             0.98436,             0.98026,             0.99285,             0.80901,            0.016161,           0.0051358,           0.0016706,           0.0053329,           0.0053329,           0.0053329
                 168,             0.02179,           0.0070008,           0.0064342,             0.98503,             0.98003,             0.99251,              0.8095,            0.016152,           0.0051359,           0.0016501,           0.0052917,           0.0052917,           0.0052917
                 169,            0.021803,           0.0070073,           0.0065192,             0.98756,             0.97817,              0.9929,             0.81002,            0.016142,           0.0051345,           0.0016341,           0.0052505,           0.0052505,           0.0052505
                 170,            0.021706,           0.0070022,           0.0063989,             0.98675,             0.97829,             0.99297,             0.81124,            0.016138,           0.0051309,           0.0016242,           0.0052094,           0.0052094,           0.0052094
                 171,            0.021681,           0.0069814,           0.0064152,             0.98476,             0.97948,             0.99295,             0.81125,            0.016136,           0.0051281,           0.0016143,           0.0051684,           0.0051684,           0.0051684
                 172,            0.021716,           0.0069953,           0.0064601,             0.98559,             0.97945,             0.99304,             0.81159,            0.016126,           0.0051236,           0.0015995,           0.0051274,           0.0051274,           0.0051274
                 173,            0.021714,           0.0069988,           0.0064004,             0.98428,             0.98005,             0.99311,             0.81157,            0.016119,           0.0051181,           0.0015962,           0.0050866,           0.0050866,           0.0050866
                 174,            0.021644,           0.0069816,             0.00632,             0.98567,             0.97914,             0.99313,             0.81073,            0.016112,            0.005116,           0.0016011,           0.0050459,           0.0050459,           0.0050459
                 175,             0.02155,           0.0069455,           0.0063185,             0.98724,             0.97724,             0.99312,             0.81211,            0.016096,           0.0051131,           0.0016029,           0.0050052,           0.0050052,           0.0050052
                 176,            0.021561,           0.0069661,           0.0063822,             0.98715,             0.97733,              0.9931,             0.81157,            0.016085,           0.0051098,           0.0016087,           0.0049647,           0.0049647,           0.0049647
                 177,            0.021499,            0.006955,           0.0062518,             0.98318,              0.9811,             0.99306,              0.8127,            0.016067,           0.0051039,           0.0016318,           0.0049243,           0.0049243,           0.0049243
                 178,            0.021473,            0.006944,           0.0062664,             0.98189,             0.98241,             0.99306,             0.81276,            0.016043,           0.0050984,           0.0016229,            0.004884,            0.004884,            0.004884
                 179,            0.021482,           0.0069348,           0.0063101,             0.98334,             0.98124,             0.99306,             0.81292,            0.016021,            0.005092,           0.0016255,           0.0048439,           0.0048439,           0.0048439
                 180,            0.021529,           0.0069543,           0.0063451,              0.9903,             0.97401,             0.99314,             0.81294,            0.016007,           0.0050893,           0.0016367,           0.0048038,           0.0048038,           0.0048038
                 181,            0.021474,           0.0069333,           0.0061911,             0.98969,             0.97399,             0.99314,             0.81328,             0.01599,           0.0050862,           0.0016387,           0.0047639,           0.0047639,           0.0047639
                 182,             0.02149,           0.0069304,           0.0062728,             0.98982,             0.97502,             0.99324,             0.81357,            0.015984,           0.0050828,           0.0016068,           0.0047242,           0.0047242,           0.0047242
                 183,            0.021443,           0.0069108,           0.0062191,             0.98913,             0.97607,             0.99324,             0.81388,            0.015965,           0.0050787,           0.0015984,           0.0046845,           0.0046845,           0.0046845
                 184,            0.021369,           0.0069105,           0.0062304,             0.99001,              0.9743,             0.99311,             0.81334,            0.015954,           0.0050753,           0.0016113,            0.004645,            0.004645,            0.004645
                 185,            0.021385,           0.0069048,           0.0061877,             0.98871,             0.97536,             0.99302,             0.81441,            0.015925,           0.0050728,           0.0016163,           0.0046057,           0.0046057,           0.0046057
                 186,            0.021299,           0.0068916,           0.0061474,             0.98446,             0.98006,             0.99302,             0.81444,            0.015919,           0.0050733,           0.0016135,           0.0045665,           0.0045665,           0.0045665
                 187,            0.021314,           0.0068837,           0.0061365,             0.98691,             0.97795,             0.99308,             0.81406,            0.015914,           0.0050722,           0.0016026,           0.0045275,           0.0045275,           0.0045275
                 188,            0.021324,           0.0068909,           0.0060944,             0.98709,              0.9769,             0.99303,             0.81493,            0.015902,           0.0050714,           0.0016023,           0.0044886,           0.0044886,           0.0044886
                 189,            0.021278,           0.0068895,            0.006104,             0.98844,             0.97597,             0.99304,             0.81483,              0.0159,           0.0050704,           0.0015995,           0.0044499,           0.0044499,           0.0044499
                 190,            0.021271,           0.0068713,           0.0060842,             0.98441,             0.97971,             0.99312,             0.81397,             0.01589,           0.0050642,           0.0015981,           0.0044114,           0.0044114,           0.0044114
                 191,            0.021166,           0.0068842,           0.0061521,             0.98623,             0.97896,               0.993,             0.81389,            0.015889,           0.0050681,           0.0016063,           0.0043731,           0.0043731,           0.0043731
                 192,            0.021216,            0.006863,            0.006058,              0.9847,             0.97951,             0.99301,             0.81357,            0.015907,           0.0050698,           0.0016261,           0.0043349,           0.0043349,           0.0043349
                 193,            0.021205,           0.0068443,           0.0060615,             0.98555,             0.97856,             0.99307,             0.81362,            0.015913,           0.0050711,            0.001625,           0.0042969,           0.0042969,           0.0042969
                 194,            0.021166,            0.006858,           0.0060417,             0.98758,             0.97656,             0.99308,             0.81413,             0.01591,           0.0050676,           0.0016174,           0.0042591,           0.0042591,           0.0042591
                 195,            0.021136,           0.0068295,           0.0060675,              0.9864,             0.97837,             0.99317,             0.81501,            0.015901,           0.0050641,           0.0015904,           0.0042215,           0.0042215,           0.0042215
                 196,             0.02111,            0.006829,           0.0060457,             0.98704,             0.97803,             0.99334,             0.81471,            0.015907,           0.0050616,           0.0015732,            0.004184,            0.004184,            0.004184
                 197,            0.021089,           0.0068248,           0.0060527,              0.9858,             0.97911,             0.99336,             0.81457,            0.015914,           0.0050638,           0.0015712,           0.0041468,           0.0041468,           0.0041468
                 198,             0.02111,           0.0068448,           0.0060228,             0.98647,             0.97828,             0.99337,             0.81455,            0.015891,           0.0050575,           0.0015768,           0.0041098,           0.0041098,           0.0041098
                 199,            0.021008,           0.0068004,           0.0059125,             0.98356,             0.98118,             0.99334,             0.81519,             0.01587,           0.0050545,           0.0015689,            0.004073,            0.004073,            0.004073
                 200,            0.021056,           0.0068407,           0.0060425,             0.98593,             0.97853,             0.99329,             0.81542,            0.015873,           0.0050522,           0.0015586,           0.0040364,           0.0040364,           0.0040364
                 201,            0.020998,           0.0068148,           0.0059366,             0.98863,             0.97725,             0.99301,             0.81512,            0.015878,           0.0050489,           0.0015375,               0.004,               0.004,               0.004
                 202,             0.02094,            0.006777,           0.0059122,             0.98957,             0.97577,             0.99311,             0.81583,            0.015864,           0.0050451,           0.0015433,           0.0039638,           0.0039638,           0.0039638
                 203,            0.020992,           0.0068138,           0.0060115,             0.98909,             0.97713,             0.99317,             0.81651,            0.015842,           0.0050423,           0.0015404,           0.0039279,           0.0039279,           0.0039279
                 204,            0.020947,           0.0067859,           0.0059547,             0.98849,             0.97754,              0.9932,             0.81724,            0.015826,           0.0050385,           0.0015368,           0.0038922,           0.0038922,           0.0038922
                 205,            0.020892,           0.0067979,           0.0059515,             0.98643,             0.97909,             0.99328,             0.81723,            0.015811,           0.0050361,             0.00152,           0.0038567,           0.0038567,           0.0038567
                 206,            0.020856,           0.0067646,            0.005868,             0.98771,             0.97871,             0.99315,             0.81663,            0.015791,           0.0050346,            0.001539,           0.0038214,           0.0038214,           0.0038214
                 207,            0.020851,           0.0067645,           0.0058644,              0.9867,             0.97815,             0.99324,             0.81667,            0.015775,           0.0050323,           0.0015594,           0.0037864,           0.0037864,           0.0037864
                 208,            0.020862,           0.0067591,           0.0058708,             0.98623,             0.97867,             0.99314,             0.81603,            0.015759,           0.0050285,           0.0015663,           0.0037517,           0.0037517,           0.0037517
                 209,            0.020752,           0.0067445,           0.0058266,              0.9875,              0.9769,             0.99328,             0.81654,            0.015752,           0.0050226,           0.0015722,           0.0037171,           0.0037171,           0.0037171
                 210,            0.020784,           0.0067435,           0.0057816,             0.98702,             0.97736,             0.99317,             0.81707,            0.015733,           0.0050162,            0.001572,           0.0036829,           0.0036829,           0.0036829
                 211,            0.020666,           0.0067359,           0.0058183,             0.98231,              0.9824,             0.99331,             0.81738,            0.015729,           0.0050123,           0.0015488,           0.0036489,           0.0036489,           0.0036489
                 212,            0.020752,           0.0067523,           0.0057899,             0.98331,             0.98205,             0.99347,             0.81738,             0.01573,           0.0050106,           0.0015233,           0.0036151,           0.0036151,           0.0036151
                 213,            0.020736,           0.0067374,           0.0057927,             0.98736,             0.97817,             0.99349,             0.81791,            0.015726,           0.0050084,           0.0015151,           0.0035816,           0.0035816,           0.0035816
                 214,            0.020675,           0.0067095,           0.0057688,             0.98664,             0.97907,             0.99354,             0.81833,            0.015716,           0.0050051,           0.0015157,           0.0035484,           0.0035484,           0.0035484
                 215,            0.020594,           0.0066891,           0.0057205,             0.98781,             0.97759,             0.99356,             0.81822,            0.015711,           0.0050059,            0.001521,           0.0035154,           0.0035154,           0.0035154
                 216,            0.020578,           0.0067068,           0.0057282,             0.98889,             0.97619,             0.99357,             0.81864,             0.01571,           0.0050047,           0.0015317,           0.0034827,           0.0034827,           0.0034827
                 217,            0.020612,           0.0067025,           0.0057671,             0.98737,             0.97797,             0.99386,             0.81876,            0.015689,           0.0050036,           0.0015273,           0.0034503,           0.0034503,           0.0034503
                 218,            0.020615,           0.0067121,           0.0057354,             0.98745,             0.97848,             0.99352,             0.81816,            0.015673,           0.0050045,           0.0015242,           0.0034182,           0.0034182,           0.0034182
                 219,            0.020543,           0.0066852,           0.0056857,             0.98495,             0.98129,             0.99357,             0.81845,            0.015646,           0.0049992,           0.0015111,           0.0033863,           0.0033863,           0.0033863
                 220,            0.020468,           0.0066493,           0.0056369,             0.98515,             0.98064,             0.99358,             0.81872,            0.015635,           0.0049949,           0.0015298,           0.0033548,           0.0033548,           0.0033548
                 221,            0.020442,            0.006656,           0.0056436,             0.98524,             0.98015,             0.99359,             0.81841,            0.015617,           0.0049901,           0.0015329,           0.0033235,           0.0033235,           0.0033235
                 222,            0.020453,           0.0066585,           0.0056503,             0.98518,             0.98021,             0.99356,             0.81855,            0.015609,           0.0049845,           0.0015441,           0.0032925,           0.0032925,           0.0032925
                 223,            0.020437,           0.0066675,           0.0057347,             0.98388,             0.98073,             0.99351,             0.81917,            0.015604,           0.0049832,           0.0015365,           0.0032618,           0.0032618,           0.0032618
                 224,            0.020353,           0.0066501,           0.0055652,             0.98548,             0.97985,             0.99353,             0.81873,            0.015616,           0.0049816,             0.00153,           0.0032314,           0.0032314,           0.0032314
                 225,            0.020408,            0.006659,           0.0055856,             0.98657,             0.97827,             0.99353,             0.81949,            0.015596,           0.0049763,           0.0015243,           0.0032013,           0.0032013,           0.0032013
                 226,            0.020405,           0.0066414,           0.0055747,             0.98569,             0.97948,             0.99351,             0.81978,             0.01558,            0.004971,           0.0015249,           0.0031716,           0.0031716,           0.0031716
                 227,            0.020323,            0.006646,           0.0055859,             0.98773,             0.97712,             0.99342,             0.82007,            0.015574,           0.0049704,           0.0015149,           0.0031421,           0.0031421,           0.0031421
                 228,            0.020291,           0.0066185,           0.0055543,             0.98162,             0.98263,             0.99346,             0.82048,            0.015583,           0.0049723,           0.0015122,            0.003113,            0.003113,            0.003113
                 229,            0.020275,            0.006594,           0.0055864,             0.98387,             0.98026,             0.99356,             0.82088,            0.015583,            0.004972,           0.0015147,           0.0030841,           0.0030841,           0.0030841
                 230,            0.020237,           0.0066206,           0.0055187,             0.98546,             0.98003,             0.99368,             0.82117,            0.015562,           0.0049655,            0.001496,           0.0030556,           0.0030556,           0.0030556
                 231,            0.020166,           0.0065836,           0.0054864,             0.98564,             0.98041,             0.99372,             0.82145,            0.015549,           0.0049622,            0.001488,           0.0030274,           0.0030274,           0.0030274
                 232,            0.020213,           0.0066024,           0.0054993,             0.98431,              0.9813,             0.99376,             0.82241,            0.015546,            0.004961,           0.0014728,           0.0029996,           0.0029996,           0.0029996
                 233,            0.020154,           0.0065854,           0.0054614,             0.98641,             0.97942,             0.99371,             0.82201,            0.015526,           0.0049564,           0.0014759,            0.002972,            0.002972,            0.002972
                 234,            0.020184,           0.0065879,           0.0054961,             0.98601,             0.98131,             0.99369,             0.82177,            0.015527,           0.0049547,           0.0014586,           0.0029448,           0.0029448,           0.0029448
                 235,            0.020103,           0.0065924,           0.0054514,             0.98689,              0.9806,             0.99372,             0.82171,            0.015518,           0.0049505,            0.001443,           0.0029179,           0.0029179,           0.0029179
                 236,            0.020084,           0.0065582,           0.0054629,             0.98884,             0.97916,             0.99372,             0.82112,            0.015513,           0.0049507,           0.0014415,           0.0028914,           0.0028914,           0.0028914
                 237,             0.02016,           0.0065698,           0.0054234,             0.98587,             0.98101,             0.99365,             0.82109,            0.015515,           0.0049493,           0.0014561,           0.0028652,           0.0028652,           0.0028652
                 238,            0.020055,           0.0065633,           0.0054021,             0.98744,             0.98008,             0.99358,             0.82129,              0.0155,           0.0049451,           0.0014615,           0.0028394,           0.0028394,           0.0028394
                 239,            0.020057,           0.0065643,           0.0054187,             0.98812,             0.97944,             0.99363,             0.82141,            0.015496,           0.0049426,           0.0014664,           0.0028139,           0.0028139,           0.0028139
                 240,             0.01997,           0.0065378,           0.0053398,             0.98873,             0.97801,             0.99359,             0.82191,            0.015494,           0.0049383,           0.0014796,           0.0027887,           0.0027887,           0.0027887
                 241,            0.020005,           0.0065562,           0.0053639,             0.98639,             0.98035,             0.99359,             0.82112,            0.015505,           0.0049386,           0.0014796,           0.0027639,           0.0027639,           0.0027639
                 242,            0.019961,           0.0065424,            0.005309,             0.98688,             0.97981,             0.99364,             0.82171,            0.015484,           0.0049322,           0.0014674,           0.0027395,           0.0027395,           0.0027395
                 243,             0.01991,           0.0065196,           0.0054019,             0.98584,             0.98115,             0.99366,             0.82244,            0.015474,           0.0049307,           0.0014616,           0.0027154,           0.0027154,           0.0027154
                 244,             0.01995,           0.0065331,           0.0053955,             0.98703,              0.9795,             0.99368,             0.82227,            0.015464,           0.0049268,           0.0014574,           0.0026917,           0.0026917,           0.0026917
                 245,            0.019863,            0.006527,           0.0053328,             0.98943,             0.97763,             0.99371,             0.82228,            0.015442,           0.0049251,           0.0014587,           0.0026683,           0.0026683,           0.0026683
                 246,            0.019934,           0.0065006,           0.0053185,             0.98627,             0.98027,             0.99373,             0.82328,            0.015431,           0.0049215,           0.0014614,           0.0026453,           0.0026453,           0.0026453
                 247,            0.019884,           0.0065116,           0.0053355,             0.98661,              0.9808,             0.99384,             0.82225,            0.015428,           0.0049146,           0.0014463,           0.0026227,           0.0026227,           0.0026227
                 248,            0.019791,            0.006471,           0.0052712,             0.98396,             0.98327,             0.99379,             0.82278,            0.015421,           0.0049109,           0.0014317,           0.0026004,           0.0026004,           0.0026004
                 249,            0.019803,           0.0064938,           0.0052178,             0.98752,             0.97978,             0.99379,             0.82256,            0.015421,           0.0049087,           0.0014257,           0.0025785,           0.0025785,           0.0025785
                 250,            0.019841,           0.0065071,           0.0053365,             0.98683,             0.98035,             0.99377,             0.82316,            0.015421,           0.0049081,            0.001436,            0.002557,            0.002557,            0.002557
                 251,            0.019766,           0.0064748,            0.005275,             0.98615,             0.98134,             0.99383,             0.82307,            0.015422,           0.0049079,           0.0014245,           0.0025359,           0.0025359,           0.0025359
                 252,            0.019787,           0.0064976,           0.0052918,             0.98688,             0.98052,             0.99388,              0.8221,            0.015419,            0.004907,           0.0014113,           0.0025151,           0.0025151,           0.0025151
                 253,            0.019674,           0.0064872,           0.0052466,             0.98769,             0.97982,             0.99391,             0.82252,            0.015409,            0.004903,           0.0014177,           0.0024948,           0.0024948,           0.0024948
                 254,            0.019764,           0.0064948,           0.0053114,             0.98859,             0.97877,             0.99385,             0.82195,            0.015397,              0.0049,           0.0014116,           0.0024748,           0.0024748,           0.0024748
                 255,            0.019719,           0.0064685,           0.0052594,             0.98636,             0.98142,             0.99385,             0.82313,            0.015384,           0.0048996,            0.001411,           0.0024552,           0.0024552,           0.0024552
                 256,            0.019697,           0.0064664,           0.0052254,             0.98433,             0.98267,             0.99393,             0.82373,            0.015385,           0.0049027,           0.0013993,            0.002436,            0.002436,            0.002436
                 257,            0.019652,           0.0064728,           0.0052004,             0.98313,             0.98418,             0.99396,             0.82397,            0.015373,           0.0049046,           0.0014018,           0.0024172,           0.0024172,           0.0024172
                 258,            0.019615,           0.0064389,           0.0052148,              0.9818,              0.9853,             0.99398,             0.82383,            0.015365,           0.0049078,           0.0014079,           0.0023987,           0.0023987,           0.0023987
                 259,            0.019604,           0.0064663,           0.0052287,             0.98236,             0.98527,             0.99391,             0.82418,            0.015354,           0.0049055,           0.0014129,           0.0023807,           0.0023807,           0.0023807
                 260,             0.01962,           0.0064582,           0.0051966,             0.98786,             0.97946,              0.9939,              0.8239,            0.015366,           0.0049053,           0.0014173,           0.0023631,           0.0023631,           0.0023631
                 261,             0.01959,           0.0064439,           0.0050784,             0.98845,             0.97902,             0.99388,             0.82347,             0.01536,           0.0049043,           0.0014083,           0.0023458,           0.0023458,           0.0023458
                 262,            0.019568,           0.0064361,           0.0051762,             0.98741,             0.98033,             0.99392,             0.82413,            0.015351,           0.0049004,            0.001405,            0.002329,            0.002329,            0.002329
                 263,            0.019588,           0.0064441,            0.005221,             0.98711,             0.97995,             0.99388,             0.82342,            0.015349,           0.0048997,           0.0014144,           0.0023125,           0.0023125,           0.0023125
                 264,              0.0195,           0.0064074,           0.0051337,             0.98666,              0.9807,             0.99379,             0.82401,             0.01534,           0.0048964,           0.0014201,           0.0022965,           0.0022965,           0.0022965
                 265,            0.019501,           0.0064362,           0.0051472,             0.98782,              0.9801,              0.9938,             0.82419,             0.01534,           0.0048956,            0.001413,           0.0022809,           0.0022809,           0.0022809
                 266,            0.019478,           0.0064091,           0.0051095,             0.98702,              0.9801,             0.99375,             0.82349,            0.015339,           0.0048952,           0.0014192,           0.0022657,           0.0022657,           0.0022657
                 267,              0.0195,           0.0064045,           0.0050992,             0.98682,             0.98042,             0.99384,             0.82399,            0.015323,           0.0048936,           0.0013999,           0.0022509,           0.0022509,           0.0022509
                 268,            0.019545,           0.0064008,            0.005137,             0.98725,             0.98017,             0.99402,             0.82358,             0.01531,           0.0048949,            0.001369,           0.0022365,           0.0022365,           0.0022365
                 269,            0.019411,           0.0063981,           0.0050903,             0.98746,              0.9799,             0.99405,             0.82431,            0.015297,           0.0048938,           0.0013542,           0.0022225,           0.0022225,           0.0022225
                 270,            0.019419,            0.006382,           0.0050977,              0.9853,             0.98306,               0.994,             0.82481,            0.015278,           0.0048877,           0.0013383,           0.0022089,           0.0022089,           0.0022089
                 271,            0.019443,           0.0064015,           0.0051144,             0.98832,             0.98059,               0.994,              0.8251,            0.015277,           0.0048856,           0.0013377,           0.0021958,           0.0021958,           0.0021958
                 272,            0.019442,           0.0064126,           0.0050351,             0.98774,             0.98096,             0.99394,             0.82578,            0.015261,           0.0048843,           0.0013424,            0.002183,            0.002183,            0.002183
                 273,            0.019399,           0.0064006,           0.0050492,             0.98758,             0.98138,             0.99395,             0.82587,            0.015259,            0.004884,           0.0013319,           0.0021707,           0.0021707,           0.0021707
                 274,            0.019422,           0.0063898,           0.0050276,             0.98736,             0.98178,             0.99397,             0.82581,            0.015257,           0.0048836,            0.001316,           0.0021588,           0.0021588,           0.0021588
                 275,            0.019435,           0.0063928,           0.0050366,             0.98703,              0.9818,             0.99404,             0.82509,            0.015269,           0.0048835,           0.0013149,           0.0021473,           0.0021473,           0.0021473
                 276,            0.019434,           0.0063981,           0.0050569,             0.98715,             0.98176,             0.99399,             0.82469,            0.015273,           0.0048836,           0.0013186,           0.0021363,           0.0021363,           0.0021363
                 277,            0.019366,           0.0063904,           0.0050879,              0.9866,             0.98245,             0.99396,             0.82482,            0.015269,           0.0048811,           0.0013369,           0.0021257,           0.0021257,           0.0021257
                 278,            0.019365,            0.006388,           0.0050344,             0.98848,             0.98074,             0.99401,             0.82535,            0.015257,           0.0048756,            0.001342,           0.0021155,           0.0021155,           0.0021155
                 279,            0.019405,           0.0064029,           0.0050786,             0.98912,             0.98052,             0.99398,             0.82506,            0.015246,           0.0048731,           0.0013399,           0.0021057,           0.0021057,           0.0021057
                 280,            0.019292,           0.0063623,           0.0050542,             0.98771,             0.98193,             0.99396,             0.82599,             0.01524,           0.0048705,           0.0013359,           0.0020963,           0.0020963,           0.0020963
                 281,            0.019354,           0.0063884,           0.0050831,             0.98784,              0.9818,             0.99399,             0.82577,            0.015237,           0.0048696,           0.0013347,           0.0020874,           0.0020874,           0.0020874
                 282,            0.019319,           0.0063592,           0.0050706,             0.98844,             0.98143,             0.99405,             0.82605,            0.015241,           0.0048702,           0.0013392,           0.0020789,           0.0020789,           0.0020789
                 283,            0.019328,           0.0063775,           0.0050659,             0.98665,             0.98239,             0.99408,             0.82636,            0.015235,           0.0048694,           0.0013372,           0.0020709,           0.0020709,           0.0020709
                 284,             0.01932,           0.0063746,           0.0049638,             0.98865,             0.98051,              0.9941,             0.82574,            0.015239,           0.0048696,           0.0013177,           0.0020632,           0.0020632,           0.0020632
                 285,            0.019287,           0.0063423,           0.0050099,             0.98916,              0.9803,             0.99414,             0.82635,            0.015236,           0.0048698,           0.0013041,            0.002056,            0.002056,            0.002056
                 286,            0.019303,           0.0063655,           0.0050428,             0.98978,             0.98116,             0.99417,             0.82644,             0.01522,           0.0048657,           0.0012865,           0.0020492,           0.0020492,           0.0020492
                 287,            0.019323,           0.0063673,           0.0050296,             0.98995,             0.98034,             0.99421,             0.82663,            0.015211,           0.0048622,           0.0012848,           0.0020429,           0.0020429,           0.0020429
                 288,            0.019307,           0.0063634,           0.0050335,             0.98926,             0.98131,             0.99432,             0.82619,            0.015193,           0.0048604,           0.0012808,            0.002037,            0.002037,            0.002037
                 289,            0.019253,           0.0063609,           0.0049855,             0.98915,             0.98158,             0.99426,             0.82547,             0.01519,           0.0048586,           0.0012724,           0.0020315,           0.0020315,           0.0020315
                 290,            0.019234,           0.0063425,           0.0050149,             0.98752,             0.98309,             0.99426,             0.82545,            0.015189,           0.0048579,           0.0012692,           0.0020265,           0.0020265,           0.0020265
                 291,            0.019288,           0.0063437,           0.0050195,             0.99003,             0.98147,              0.9942,             0.82572,            0.015192,           0.0048545,           0.0012734,           0.0020219,           0.0020219,           0.0020219
                 292,            0.019247,             0.00635,           0.0050469,              0.9917,             0.98008,             0.99418,             0.82586,            0.015197,           0.0048543,            0.001273,           0.0020178,           0.0020178,           0.0020178
                 293,            0.019252,           0.0063547,           0.0050419,             0.99152,             0.98015,             0.99421,             0.82706,            0.015184,           0.0048505,           0.0012824,            0.002014,            0.002014,            0.002014
                 294,            0.019285,           0.0063533,           0.0050158,             0.99205,             0.97946,             0.99419,             0.82666,            0.015181,           0.0048469,           0.0012841,           0.0020107,           0.0020107,           0.0020107
                 295,            0.019233,           0.0063391,           0.0049658,             0.98907,             0.98199,             0.99422,             0.82676,            0.015188,           0.0048469,           0.0012799,           0.0020079,           0.0020079,           0.0020079
                 296,            0.019207,           0.0063312,           0.0050024,             0.99151,             0.97982,             0.99421,              0.8264,             0.01519,           0.0048457,           0.0012824,           0.0020055,           0.0020055,           0.0020055
                 297,            0.019255,            0.006337,           0.0049826,             0.99074,             0.98159,             0.99436,             0.82655,            0.015189,           0.0048446,            0.001272,           0.0020035,           0.0020035,           0.0020035
                 298,            0.019249,           0.0063563,           0.0049507,             0.99076,             0.98153,             0.99428,             0.82699,            0.015185,           0.0048454,            0.001262,            0.002002,            0.002002,            0.002002
                 299,            0.019241,            0.006345,           0.0049643,              0.9884,             0.98288,             0.99433,             0.82689,            0.015197,            0.004842,           0.0012523,           0.0020009,           0.0020009,           0.0020009
